0;0.063567097
0.02;0.06230404
0.04;0.060543324
0.06;0.059406144
0.08;0.059024509
0.1;0.059152236
0.12;0.059572696
0.14;0.060103718
0.16;0.060600081
0.18;0.060953944
0.2;0.061093593
0.22;0.060980833
0.24;0.06060732
0.26;0.059990143
0.28;0.059166889
0.3;0.058190461
0.32;0.057123831
0.34;0.056034954
0.36;0.05499198
0.38;0.054058927
0.4;0.05329193
0.42;0.052736166
0.44;0.052423526
0.46;0.052371087
0.48;0.052580403
0.5;0.053037637
0.52;0.05371449
0.54;0.054569906
0.56;0.055552462
0.58;0.056603381
0.6;0.057660024
0.62;0.058659749
0.64;0.059543956
0.66;0.060262145
0.68;0.06077578
0.7;0.061061712
0.72;0.061114928
0.74;0.060950327
0.76;0.060603235
0.78;0.060128328
0.8;0.059596606
0.82;0.059090059
0.84;0.058693625
0.86;0.05848401
0.88;0.058514935
0.9;0.058798349
0.92;0.059281105
0.94;0.05981659
0.96;0.060130776
0.98;0.059782127
1;0.058114773
