0;0.033757745
0.02;0.034526833
0.04;0.035358032
0.06;0.036507748
0.08;0.037507686
0.1;0.038629559
0.12;0.039685647
0.14;0.040847407
0.16;0.041783476
0.18;0.043031125
0.2;0.043974068
0.22;0.045110757
0.24;0.046012866
0.26;0.046869391
0.28;0.047615829
0.3;0.048430619
0.32;0.049012742
0.34;0.049577837
0.36;0.050103165
0.38;0.050339863
0.4;0.050737299
0.42;0.051112167
0.44;0.051440935
0.46;0.051967099
0.48;0.052194445
0.5;0.052491058
0.52;0.052706873
0.54;0.052403179
0.56;0.051861615
0.58;0.050950959
0.6;0.049692273
0.62;0.048515211
0.64;0.047048056
0.66;0.045346196
0.68;0.04349264
0.7;0.041610999
0.72;0.03962933
0.74;0.038004821
0.76;0.036376831
0.78;0.035043255
0.8;0.033815413
0.82;0.033103962
0.84;0.032530849
0.86;0.032286042
0.88;0.032282194
0.9;0.032448352
0.92;0.032554549
0.94;0.033013802
0.96;0.032899221
0.98;0.033475929
1;0.033739306
