0;0.051420626
0.02;0.051553109
0.04;0.051376705
0.06;0.051527155
0.08;0.051298586
0.1;0.051126901
0.12;0.050694701
0.14;0.050189364
0.16;0.049537029
0.18;0.048837894
0.2;0.048064992
0.22;0.047164656
0.24;0.046176533
0.26;0.045135678
0.28;0.043969465
0.3;0.04282566
0.32;0.041812903
0.34;0.040693368
0.36;0.039705812
0.38;0.038645763
0.4;0.037638907
0.42;0.037324116
0.44;0.035830705
0.46;0.035317907
0.48;0.034701117
0.5;0.034563042
0.52;0.0350083
0.54;0.035927458
0.56;0.037269206
0.58;0.039121848
0.6;0.040797995
0.62;0.042678402
0.64;0.044579478
0.66;0.046128692
0.68;0.04776114
0.7;0.048736793
0.72;0.0496812
0.74;0.050216959
0.76;0.050755063
0.78;0.050834261
0.8;0.051105599
0.82;0.05098651
0.84;0.051313234
0.86;0.050759329
0.88;0.050551115
0.9;0.050456366
0.92;0.050341605
0.94;0.050616523
0.96;0.050590566
0.98;0.051131962
1;0.05149755
