0;0.02870863
0.02;0.028487553
0.04;0.028620623
0.06;0.029046671
0.08;0.029630855
0.1;0.030212532
0.12;0.030731725
0.14;0.031167223
0.16;0.031523104
0.18;0.031809701
0.2;0.032049903
0.22;0.0322578
0.24;0.032445854
0.26;0.032626865
0.28;0.032804595
0.3;0.032973177
0.32;0.033138057
0.34;0.033296585
0.36;0.033431553
0.38;0.033535888
0.4;0.033585049
0.42;0.033552781
0.44;0.033431901
0.46;0.033163859
0.48;0.032680515
0.5;0.031899829
0.52;0.03074376
0.54;0.029250323
0.56;0.027620431
0.58;0.026157029
0.6;0.02514045
0.62;0.024773972
0.64;0.025063979
0.66;0.025870897
0.68;0.02690908
0.7;0.027960429
0.72;0.028879854
0.74;0.029612481
0.76;0.030146665
0.78;0.030489287
0.8;0.030635019
0.82;0.030624742
0.84;0.030491284
0.86;0.030314547
0.88;0.030149675
0.9;0.030026944
0.92;0.029934571
0.94;0.029803553
0.96;0.029579926
0.98;0.029141984
1;0.028708562
