0;0.017071375
0.02;0.015649937
0.04;0.013500921
0.06;0.011191955
0.08;0.009071295
0.1;0.007323246
0.12;0.006014289
0.14;0.00513088
0.16;0.004609818
0.18;0.004362057
0.2;0.004290779
0.22;0.004304483
0.24;0.00432584
0.26;0.004296965
0.28;0.004181759
0.3;0.003965883
0.32;0.003654923
0.34;0.003271227
0.36;0.002849849
0.38;0.00243402
0.4;0.002070474
0.42;0.001804953
0.44;0.001678133
0.46;0.001722193
0.48;0.001958187
0.5;0.002394339
0.52;0.003025335
0.54;0.003832627
0.56;0.004785739
0.58;0.005844508
0.6;0.006962124
0.62;0.008088841
0.64;0.009176119
0.66;0.010180966
0.68;0.011070164
0.7;0.011824042
0.72;0.012439386
0.74;0.012931073
0.76;0.013331902
0.78;0.013690132
0.8;0.014064104
0.82;0.014513358
0.84;0.015085537
0.86;0.015798385
0.88;0.016616054
0.9;0.017418913
0.92;0.017966005
0.94;0.017849228
0.96;0.016438303
0.98;0.012815526
1;0.010499246
