0;0.00852508
0.02;0.008294817
0.04;0.007919771
0.06;0.007649295
0.08;0.007777722
0.1;0.008142701
0.12;0.008621826
0.14;0.009128113
0.16;0.009604767
0.18;0.010019636
0.2;0.010359671
0.22;0.010625648
0.24;0.010827346
0.26;0.010979343
0.28;0.011097513
0.3;0.011196284
0.32;0.011286677
0.34;0.011375096
0.36;0.011462835
0.38;0.011546206
0.4;0.011617211
0.42;0.011664646
0.44;0.011675493
0.46;0.011636501
0.48;0.011535795
0.5;0.011364408
0.52;0.011117594
0.54;0.010795821
0.56;0.010405354
0.58;0.009958342
0.6;0.00947237
0.62;0.008969458
0.64;0.008474522
0.66;0.008013353
0.68;0.00761022
0.7;0.007285241
0.72;0.007051725
0.74;0.006913755
0.76;0.006864325
0.78;0.006884426
0.8;0.006943551
0.82;0.007002141
0.84;0.007016616
0.86;0.00694768
0.88;0.006772702
0.9;0.006503069
0.92;0.006207498
0.94;0.006042407
0.96;0.006290547
0.98;0.007409215
1;0.008089487
