0;0.040874612
0.02;0.041820357
0.04;0.041671282
0.06;0.04104692
0.08;0.040661602
0.1;0.040694574
0.12;0.041048635
0.14;0.041521715
0.16;0.041912069
0.18;0.042074426
0.2;0.041941377
0.22;0.041521613
0.24;0.040884204
0.26;0.040136045
0.28;0.039397733
0.3;0.038781609
0.32;0.038374342
0.34;0.038225368
0.36;0.038341586
0.38;0.038688024
0.4;0.039193681
0.42;0.039761389
0.44;0.040280305
0.46;0.040639611
0.48;0.040741951
0.5;0.040515329
0.52;0.039922337
0.54;0.038965864
0.56;0.037690746
0.58;0.03618114
0.6;0.034553755
0.62;0.032947428
0.64;0.031509834
0.66;0.030382424
0.68;0.029684904
0.7;0.02950075
0.72;0.029865289
0.74;0.030757916
0.76;0.032099801
0.78;0.03375821
0.8;0.035558111
0.82;0.037301142
0.84;0.038791218
0.86;0.039865098
0.88;0.040424989
0.9;0.040468869
0.92;0.040112481
0.94;0.039595027
0.96;0.039258336
0.98;0.039486743
1;0.039592063
