0;0.04041045
0.02;0.040661054
0.04;0.040884347
0.06;0.041384756
0.08;0.041717602
0.1;0.042164303
0.12;0.042556254
0.14;0.043075117
0.16;0.043405649
0.18;0.044073887
0.2;0.044447761
0.22;0.045019294
0.24;0.045359771
0.26;0.045667592
0.28;0.045879434
0.3;0.046179785
0.32;0.04627663
0.34;0.046391053
0.36;0.046512069
0.38;0.046396898
0.4;0.046493692
0.42;0.04661166
0.44;0.046737496
0.46;0.047138521
0.48;0.047363025
0.5;0.047828021
0.52;0.048441026
0.54;0.048791425
0.56;0.049139012
0.58;0.049282431
0.6;0.049145888
0.62;0.049097751
0.64;0.048734799
0.66;0.048078927
0.68;0.047161462
0.7;0.046101958
0.72;0.044841035
0.74;0.043841383
0.76;0.042740822
0.78;0.041839368
0.8;0.040938522
0.82;0.040468892
0.84;0.040062682
0.86;0.039905578
0.88;0.03992792
0.9;0.040067978
0.92;0.04015697
0.94;0.040469151
0.96;0.040158835
0.98;0.040514073
1;0.040376982
