0;0.013219611
0.02;0.013706993
0.04;0.014380436
0.06;0.014393127
0.08;0.014429182
0.1;0.014152704
0.12;0.01399199
0.14;0.01378198
0.16;0.013576092
0.18;0.0133092
0.2;0.013043329
0.22;0.012855879
0.24;0.012702493
0.26;0.012572431
0.28;0.012561423
0.3;0.012467135
0.32;0.012188878
0.34;0.012012305
0.36;0.011729284
0.38;0.01150301
0.4;0.011161845
0.42;0.010238668
0.44;0.010021984
0.46;0.009143273
0.48;0.008672324
0.5;0.007862387
0.52;0.007251558
0.54;0.006596773
0.56;0.006121595
0.58;0.005836571
0.6;0.006155058
0.62;0.006845491
0.64;0.007555433
0.66;0.008497816
0.68;0.009122874
0.7;0.009891621
0.72;0.010382243
0.74;0.010807464
0.76;0.011025309
0.78;0.01138029
0.8;0.011389531
0.82;0.011541637
0.84;0.01134239
0.86;0.011637725
0.88;0.011830176
0.9;0.011962107
0.92;0.012504281
0.94;0.012792489
0.96;0.013241033
0.98;0.013025708
1;0.013381117
