0;0.040908135
0.02;0.041743999
0.04;0.041931318
0.06;0.041647868
0.08;0.041422124
0.1;0.041399865
0.12;0.041530068
0.14;0.041687784
0.16;0.041749004
0.18;0.041630077
0.2;0.041302089
0.22;0.040788605
0.24;0.040153499
0.26;0.03948403
0.28;0.038873004
0.3;0.038402749
0.32;0.038132611
0.34;0.038090934
0.36;0.038271788
0.38;0.038636226
0.4;0.03911745
0.42;0.039629011
0.44;0.040075003
0.46;0.040361127
0.48;0.040405553
0.5;0.040148534
0.52;0.039559936
0.54;0.038643975
0.56;0.03744072
0.58;0.036024162
0.6;0.034496888
0.62;0.032981696
0.64;0.031610719
0.66;0.030512855
0.68;0.029800509
0.7;0.029556798
0.72;0.029824449
0.74;0.030597685
0.76;0.031818286
0.78;0.033376919
0.8;0.035120533
0.82;0.036866293
0.84;0.038422015
0.86;0.039612414
0.88;0.040309762
0.9;0.040466536
0.92;0.040146589
0.94;0.039550027
0.96;0.039025539
0.98;0.039062169
1;0.039250643
