0;0.018837151
0.02;0.02009297
0.04;0.020287703
0.06;0.019883555
0.08;0.019198692
0.1;0.018439891
0.12;0.01773004
0.14;0.017130989
0.16;0.016662253
0.18;0.016316018
0.2;0.016068893
0.22;0.015890825
0.24;0.015751563
0.26;0.015625043
0.28;0.015492022
0.3;0.0153413
0.32;0.015169803
0.34;0.014981804
0.36;0.014787531
0.38;0.014601373
0.4;0.014439885
0.42;0.014319769
0.44;0.014255962
0.46;0.014259979
0.48;0.014338579
0.5;0.014492865
0.52;0.014717829
0.54;0.015002404
0.56;0.015330002
0.58;0.015679517
0.6;0.016026765
0.62;0.016346264
0.64;0.01661328
0.66;0.016806002
0.68;0.016907723
0.7;0.016908835
0.72;0.016808464
0.74;0.016615523
0.76;0.016348936
0.78;0.016036777
0.8;0.015714029
0.82;0.015418651
0.84;0.015185612
0.86;0.015038541
0.88;0.014978583
0.9;0.014970084
0.92;0.014922632
0.94;0.014669027
0.96;0.013938679
0.98;0.012325928
1;0.00925276
