0;0.069624991
0.02;0.070131415
0.04;0.070836342
0.06;0.071398875
0.08;0.072217006
0.1;0.072978076
0.12;0.073786277
0.14;0.074440113
0.16;0.075233453
0.18;0.075646261
0.2;0.076298053
0.22;0.076676094
0.24;0.077182639
0.26;0.077606253
0.28;0.078018307
0.3;0.078243805
0.32;0.078572884
0.34;0.078775945
0.36;0.078906946
0.38;0.079191047
0.4;0.079221651
0.42;0.079228432
0.44;0.079152551
0.46;0.078844384
0.48;0.07868684
0.5;0.0783115
0.52;0.077745901
0.54;0.077392141
0.56;0.076909799
0.58;0.076447304
0.6;0.076031097
0.62;0.075264992
0.64;0.074474944
0.66;0.0736506
0.68;0.072867362
0.7;0.072079135
0.72;0.071617618
0.74;0.070625606
0.76;0.070032324
0.78;0.069432593
0.8;0.06916822
0.82;0.068904172
0.84;0.068642993
0.86;0.068516803
0.88;0.068460818
0.9;0.068440361
0.92;0.06857865
0.94;0.068481806
0.96;0.069033124
0.98;0.068975463
1;0.069613443
