0;0.030083267
0.02;0.030601028
0.04;0.031143779
0.06;0.032000406
0.08;0.032711665
0.1;0.033537442
0.12;0.034285495
0.14;0.035127992
0.16;0.035745125
0.18;0.036666123
0.2;0.037268802
0.22;0.038053186
0.24;0.038601499
0.26;0.039108642
0.28;0.039513914
0.3;0.040003269
0.32;0.040285306
0.34;0.04058068
0.36;0.040873806
0.38;0.0409241
0.4;0.041178916
0.42;0.041447872
0.44;0.041708794
0.46;0.042216126
0.48;0.0424974
0.5;0.042950152
0.52;0.043462516
0.54;0.043605978
0.56;0.043635941
0.58;0.043345086
0.6;0.042675848
0.62;0.042032253
0.64;0.041065067
0.66;0.039840349
0.68;0.038420122
0.7;0.036928733
0.72;0.035298737
0.74;0.033988552
0.76;0.032628535
0.78;0.031515275
0.8;0.030454643
0.82;0.029872113
0.84;0.029393843
0.86;0.029194655
0.88;0.02919433
0.9;0.029337962
0.92;0.029410885
0.94;0.029757906
0.96;0.029498805
0.98;0.030001193
1;0.030074978
