0;0.034175067
0.02;0.034801737
0.04;0.034800192
0.06;0.034411341
0.08;0.033816611
0.1;0.033147662
0.12;0.03249514
0.14;0.03191651
0.16;0.031443005
0.18;0.031085746
0.2;0.030841078
0.22;0.030695157
0.24;0.030627847
0.26;0.030615958
0.28;0.030635881
0.3;0.030665662
0.32;0.030686552
0.34;0.030684094
0.36;0.030648776
0.38;0.030576301
0.4;0.030467531
0.42;0.03032812
0.44;0.03016792
0.46;0.030000169
0.48;0.029840532
0.5;0.029706024
0.52;0.029613868
0.54;0.029580333
0.56;0.029619588
0.58;0.029742636
0.6;0.029956347
0.62;0.030262658
0.64;0.030657974
0.66;0.031132815
0.68;0.03167176
0.7;0.032253722
0.72;0.032852615
0.74;0.03343844
0.76;0.033978853
0.78;0.034441241
0.8;0.034795369
0.82;0.035016635
0.84;0.035089969
0.86;0.035014442
0.88;0.034808609
0.9;0.034516646
0.92;0.034215314
0.94;0.034021809
0.96;0.034102527
0.98;0.034682803
1;0.036057659
