0;0.017592302
0.02;0.018061759
0.04;0.019498436
0.06;0.020262832
0.08;0.020614207
0.1;0.020732321
0.12;0.020735842
0.14;0.020697739
0.16;0.020657979
0.18;0.020633823
0.2;0.02062799
0.22;0.020634966
0.24;0.020645698
0.26;0.020650913
0.28;0.020643275
0.3;0.02061859
0.32;0.020576244
0.34;0.020519041
0.36;0.020452619
0.38;0.020384558
0.4;0.020323331
0.42;0.020277203
0.44;0.020253174
0.46;0.020256044
0.48;0.020287675
0.5;0.020346506
0.52;0.020427333
0.54;0.020521408
0.56;0.020616842
0.58;0.020699305
0.6;0.020753006
0.62;0.020761911
0.64;0.020711141
0.66;0.020588483
0.68;0.020385927
0.7;0.020101138
0.72;0.019738729
0.74;0.019311221
0.76;0.018839546
0.78;0.018352912
0.8;0.017887878
0.82;0.017486428
0.84;0.017192857
0.86;0.017049227
0.88;0.017089169
0.9;0.017329782
0.92;0.017761347
0.94;0.018334586
0.96;0.01894517
0.98;0.01941515
1;0.019470995
