0;0.036637172
0.02;0.03615026
0.04;0.035828206
0.06;0.035650737
0.08;0.035583035
0.1;0.035588995
0.12;0.035638982
0.14;0.035713398
0.16;0.035803174
0.18;0.035908192
0.2;0.03603442
0.22;0.036190452
0.24;0.036383987
0.26;0.036618674
0.28;0.036891607
0.3;0.037191691
0.32;0.037498986
0.34;0.037785049
0.36;0.03801424
0.38;0.038145882
0.4;0.038137131
0.42;0.037946341
0.44;0.037536722
0.46;0.036880032
0.48;0.035960047
0.5;0.034775562
0.52;0.033342682
0.54;0.031696166
0.56;0.029889657
0.58;0.027994626
0.6;0.026097956
0.62;0.024298117
0.64;0.022699977
0.66;0.021408375
0.68;0.020520671
0.7;0.020118584
0.72;0.020259768
0.74;0.020969671
0.76;0.022234377
0.78;0.023995268
0.8;0.026146492
0.82;0.028536416
0.84;0.03097437
0.86;0.033244231
0.88;0.035126541
0.9;0.036431104
0.92;0.037042189
0.94;0.036978709
0.96;0.036471992
0.98;0.036063986
1;0.036729025
