0;0.030483978
0.02;0.030819069
0.04;0.030329655
0.06;0.029971802
0.08;0.029933683
0.1;0.030101076
0.12;0.030305067
0.14;0.030430704
0.16;0.030443589
0.18;0.030374171
0.2;0.030286002
0.22;0.030243996
0.24;0.030291198
0.26;0.030437215
0.28;0.030657996
0.3;0.030904476
0.32;0.031116691
0.34;0.031239687
0.36;0.031238002
0.38;0.031106202
0.4;0.03087385
0.42;0.030604327
0.44;0.030387751
0.46;0.030329121
0.48;0.030533265
0.5;0.031088671
0.52;0.032052257
0.54;0.033437179
0.56;0.035205292
0.58;0.037265555
0.6;0.039478908
0.62;0.041669551
0.64;0.043641784
0.66;0.045200862
0.68;0.046175876
0.7;0.046441972
0.72;0.045939354
0.74;0.044686218
0.76;0.042783274
0.78;0.040408066
0.8;0.037798243
0.82;0.035224171
0.84;0.032952756
0.86;0.031205993
0.88;0.030119787
0.9;0.029710295
0.92;0.029856614
0.94;0.030310639
0.96;0.030745067
0.98;0.03085169
1;0.03050021
